,alpha_gross_units,units,abs_pct_err,abs_err
NMETGGG,0.0,0.0,0.0,0.0
NNNUSKB,0.0,0.0,0.0,0.0
NPAFPYW,0.0,0.0,0.0,0.0
NPMHBWE,1.0,1.0,0.0,0.0
NPQQWXV,0.0,1.0,1.0,1.0
NPZ2Q66,0.0,0.0,0.0,0.0
NRGPUAU,0.0,0.0,0.0,0.0
NRK8K7G,0.0,0.0,0.0,0.0
NRQY2BX,1259.0,711.0,0.43492063492063493,548.0
NRYHFGF,158.0,116.0,0.2641509433962264,42.0
NSBKHVJ,0.0,0.0,0.0,0.0
NSHBGRC,292.0,253.0,0.13310580204778158,39.0
NSJZ23R,50.0,0.0,0.9803921568627451,50.0
NT8KPW7,0.0,0.0,0.0,0.0
NTTZKZ5,0.0,0.0,0.0,0.0
NUF6NDV,0.0,0.0,0.0,0.0
NUNVGNQ,0.0,0.0,0.0,0.0
NUPBCD2,9.0,5.0,0.4,4.0
NVGGMZF,0.0,0.0,0.0,0.0
NVQ2ZZU,0.0,0.0,0.0,0.0
NVYGGHY,0.0,0.0,0.0,0.0
NW3HK8K,395.0,0.0,0.9974747474747475,395.0
NWAEVRK,0.0,0.0,0.0,0.0
NWDGK6T,0.0,0.0,0.0,0.0
NWPUGWW,2141.0,2325.0,0.08590102707749767,184.0
NWXZE6N,0.0,0.0,0.0,0.0
NXAPGW4,0.0,0.0,0.0,0.0
NXFQKGS,0.0,0.0,0.0,0.0
NYCBGWR,0.0,0.0,0.0,0.0
NYDBZKW,4908.0,2510.0,0.488490527602363,2398.0
NYMY4ZE,0.0,0.0,0.0,0.0
NZAWJY4,0.0,0.0,0.0,0.0
NZGABVJ,0.0,0.0,0.0,0.0
NZGAZUS,0.0,0.0,0.0,0.0
NZQRDCS,0.0,0.0,0.0,0.0
NZZ7RBP,0.0,0.0,0.0,0.0
NZZFHHK,0.0,0.0,0.0,0.0
P2AVT9G,0.0,0.0,0.0,0.0
P3XETBR,39997.0,2459.0,0.9384969248462424,37538.0
P6QCQ8F,0.0,0.0,0.0,0.0
P6RWKGG,0.0,0.0,0.0,0.0
P78HQ7R,19.0,2.0,0.85,17.0
P8H2RGG,3.0,1.0,0.5,2.0
P8NQPVN,0.0,0.0,0.0,0.0
P9RZWVM,0.0,0.0,0.0,0.0
PAW6PQN,1.0,0.0,0.5,1.0
PAWTCBH,0.0,0.0,0.0,0.0
PAYNSGG,0.0,0.0,0.0,0.0
PBEFUZD,0.0,0.0,0.0,0.0
PBGRZAY,0.0,0.0,0.0,0.0
PBJCW4Y,0.0,0.0,0.0,0.0
PC3NFFY,0.0,0.0,0.0,0.0
PCCHQHS,0.0,4.0,4.0,4.0
PCGXQW3,45.0,7.0,0.8260869565217391,38.0
PCPYZMV,0.0,0.0,0.0,0.0
PCVHNHD,75.0,57.0,0.23684210526315788,18.0
PD4Q5AK,0.0,0.0,0.0,0.0
PDJFFTJ,0.0,7.0,7.0,7.0
PDY2ERM,0.0,0.0,0.0,0.0
PEHJVTY,0.0,0.0,0.0,0.0
PFFCBDJ,0.0,0.0,0.0,0.0
PFJYYEY,0.0,0.0,0.0,0.0
PFUDHYK,3192.0,1673.0,0.47572815533980584,1519.0
PFYJSFT,49608.0,5409.0,0.8909472071599911,44199.0
PGNJ7HY,8445.0,6728.0,0.20329149893440682,1717.0
PGU7HVR,740.0,581.0,0.2145748987854251,159.0
PH6R2F9,0.0,0.0,0.0,0.0
PHAUMSH,0.0,0.0,0.0,0.0
PHJVQCA,2581.0,2287.0,0.11386522075910147,294.0
PHUPEE5,0.0,0.0,0.0,0.0
PHWNFNG,10.0,9.0,0.09090909090909091,1.0
PJBSHHZ,0.0,0.0,0.0,0.0
PJEYWTY,0.0,0.0,0.0,0.0
PK4B8N3,0.0,0.0,0.0,0.0
PKD8HDK,8631.0,4219.0,0.5111214087117701,4412.0
PKS5ZED,0.0,0.0,0.0,0.0
PKVHRUA,152.0,36.0,0.7581699346405228,116.0
PKXA8QH,0.0,0.0,0.0,0.0
PM7ESTE,3.0,2.0,0.25,1.0
PMBQG9C,0.0,0.0,0.0,0.0
PMDMYQZ,6026.0,1288.0,0.7861290857806538,4738.0
PMG29QM,0.0,0.0,0.0,0.0
PMGKHZN,0.0,0.0,0.0,0.0
PNGTCXF,0.0,2.0,2.0,2.0
PNH5PNA,209.0,132.0,0.36666666666666664,77.0
PQMAA2S,1250.0,1442.0,0.15347721822541965,192.0
PRG8GSU,8.0,92.0,9.333333333333334,84.0
PRGGZGH,0.0,0.0,0.0,0.0
PRTG48Z,0.0,0.0,0.0,0.0
PRUPZGC,0.0,0.0,0.0,0.0
PRZUHFT,0.0,0.0,0.0,0.0
PSDSWTH,0.0,0.0,0.0,0.0
PSJGHRK,0.0,0.0,0.0,0.0
PSYYJXZ,0.0,0.0,0.0,0.0
PTJWHKS,0.0,0.0,0.0,0.0
PTYTRM4,24.0,24.0,0.0,0.0
PTZF9VG,325.0,1103.0,2.3865030674846626,778.0
PUFAPMS,2645.0,1102.0,0.5831443688586546,1543.0
PUGMQXQ,0.0,0.0,0.0,0.0
PUP6HJY,1261.0,957.0,0.24088748019017434,304.0
PVAHUEZ,0.0,0.0,0.0,0.0
PVEPF2U,0.0,0.0,0.0,0.0
PVGJCES,0.0,0.0,0.0,0.0
PW8JHQF,0.0,0.0,0.0,0.0
PX3YG2J,0.0,0.0,0.0,0.0
PXHUCET,0.0,0.0,0.0,0.0
PXVSKNJ,31.0,156.0,3.90625,125.0
PYJ5TNF,4.0,22.0,3.6,18.0
PYMDWUN,3021.0,170.0,0.9434149569821311,2851.0
PYVPAZQ,0.0,0.0,0.0,0.0
PYWHHSG,1596.0,0.0,0.9993738259236068,1596.0
PYZSBGJ,0.0,0.0,0.0,0.0
PZ2S3DY,0.0,0.0,0.0,0.0
PZ5R9BG,0.0,0.0,0.0,0.0
PZEGRWU,977.0,349.0,0.6421267893660532,628.0
PZSC2AC,119.0,66.0,0.44166666666666665,53.0
PZTNKJQ,0.0,0.0,0.0,0.0
PZUCSSQ,100.0,84.0,0.15841584158415842,16.0
PZX89G6,0.0,0.0,0.0,0.0
PZZTXYR,0.0,0.0,0.0,0.0
Q2YFVTQ,236.0,166.0,0.29535864978902954,70.0
Q66DD2H,28.0,35.0,0.2413793103448276,7.0
Q6RWHFG,0.0,0.0,0.0,0.0
Q7RCHXU,0.0,0.0,0.0,0.0
Q89BGWR,2.0,0.0,0.6666666666666666,2.0
Q9PDXHN,0.0,0.0,0.0,0.0
QA2GSCS,0.0,0.0,0.0,0.0
QAGMTFZ,0.0,0.0,0.0,0.0
QB8P4EU,0.0,0.0,0.0,0.0
QBEVNGW,0.0,0.0,0.0,0.0
QBPGBKT,0.0,0.0,0.0,0.0
QBQZ2RV,0.0,0.0,0.0,0.0
QBUEZEF,0.0,0.0,0.0,0.0
QBZN7QZ,0.0,0.0,0.0,0.0
QC3JGDX,0.0,0.0,0.0,0.0
QDGZ7JY,954.0,511.0,0.4638743455497382,443.0
QEBSGPR,1.0,0.0,0.5,1.0
QEXBCKB,0.0,0.0,0.0,0.0
QFFFXZE,16.0,30.0,0.8235294117647058,14.0
QFU4C6H,0.0,0.0,0.0,0.0
QG5GA4M,0.0,0.0,0.0,0.0
QGAYVNV,0.0,0.0,0.0,0.0
QGDR9PC,0.0,0.0,0.0,0.0
QGFGACH,0.0,0.0,0.0,0.0
QGGPT2N,0.0,0.0,0.0,0.0
QGRSAZ3,0.0,0.0,0.0,0.0
QGTRXU9,552.0,289.0,0.4755877034358047,263.0
QGUDWHG,0.0,0.0,0.0,0.0
QGUHWRK,0.0,0.0,0.0,0.0
QGWVHPQ,0.0,0.0,0.0,0.0
QGZTCVW,1.0,0.0,0.5,1.0
QGZZZ27,0.0,0.0,0.0,0.0
QHH6VX9,0.0,0.0,0.0,0.0
QHHTMBZ,0.0,0.0,0.0,0.0
QHSCHM4,0.0,0.0,0.0,0.0
QHX4RNF,0.0,0.0,0.0,0.0
QHXHX6S,0.0,0.0,0.0,0.0
QHZNA5T,14.0,2.0,0.8,12.0
QJBVPX4,1893.0,935.0,0.5058078141499472,958.0
QJPR654,4.0,4.0,0.0,0.0
QJTUNMZ,1.0,0.0,0.5,1.0
QJYZUZS,221.0,92.0,0.581081081081081,129.0
QK2E4HC,0.0,1.0,1.0,1.0
QKJAPYF,0.0,0.0,0.0,0.0
QKKKTAW,0.0,0.0,0.0,0.0
QM4GHWN,4.0,3.0,0.2,1.0
QMESCDK,14.0,8.0,0.4,6.0
QMHDEW8,0.0,0.0,0.0,0.0
QMM8WPB,179.0,158.0,0.11666666666666667,21.0
QNPGR9J,0.0,2.0,2.0,2.0
QNVFZZY,28563.0,2690.0,0.9057905055314381,25873.0
QNXDJ2W,389.0,323.0,0.16923076923076924,66.0
QNZPTGN,0.0,0.0,0.0,0.0
QP8GYTN,0.0,0.0,0.0,0.0
QPBWJFB,0.0,0.0,0.0,0.0
QR3FQZT,1.0,2.0,0.5,1.0
QRXFZGT,0.0,0.0,0.0,0.0
QS7DUSD,0.0,0.0,0.0,0.0
QSAGAXG,1781.0,787.0,0.5578002244668911,994.0
QSGJZ5K,0.0,0.0,0.0,0.0
QSZKCP5,3.0,5.0,0.5,2.0
QTCSVNA,0.0,0.0,0.0,0.0
QTGNWVK,4.0,5.0,0.2,1.0
QTNPAH4,0.0,0.0,0.0,0.0
QTRCZ83,15.0,24.0,0.5625,9.0
QTXVHG6,0.0,0.0,0.0,0.0
QU3CHKG,0.0,0.0,0.0,0.0
QU8ZAWH,0.0,0.0,0.0,0.0
QUFHXKV,0.0,0.0,0.0,0.0
QVUPPPZ,0.0,0.0,0.0,0.0
QW4PZUF,1067.0,275.0,0.7415730337078652,792.0
QWBAM7G,0.0,0.0,0.0,0.0
QWKX6HK,16.0,1.0,0.8823529411764706,15.0
QWUYDZU,0.0,0.0,0.0,0.0
QWZSPY4,1.0,0.0,0.5,1.0
QXK9KKF,0.0,0.0,0.0,0.0
QXQEGNS,55.0,30.0,0.44642857142857145,25.0
QYAPBU5,0.0,0.0,0.0,0.0
QYB4RNZ,352.0,201.0,0.42776203966005666,151.0
QYFGVEY,4.0,4.0,0.0,0.0
QYQN8XT,2363.0,1566.0,0.3371404399323181,797.0
QYTPYEF,0.0,0.0,0.0,0.0
QZ2FZYH,0.0,0.0,0.0,0.0
QZ2QVFS,50730.0,2413.0,0.9524156827186533,48317.0
QZBPAPX,0.0,0.0,0.0,0.0
QZCFHYA,0.0,0.0,0.0,0.0
QZHCSQZ,44.0,50.0,0.13333333333333333,6.0
QZQGSZW,0.0,0.0,0.0,0.0
QZS6BKP,52.0,43.0,0.16981132075471697,9.0
R32WTT8,0.0,0.0,0.0,0.0
R3WXDT8,0.0,0.0,0.0,0.0
R4N3K4F,6832.0,3000.0,0.5608078442850871,3832.0
R5PE7BB,0.0,0.0,0.0,0.0
R6EQPWF,0.0,0.0,0.0,0.0
R9BTBFT,2.0,4.0,0.6666666666666666,2.0
R9HZGGU,0.0,0.0,0.0,0.0
RABGBHW,0.0,0.0,0.0,0.0
RBG2BSR,0.0,0.0,0.0,0.0
RBKHWME,209.0,193.0,0.0761904761904762,16.0
RBVHMBA,5.0,13.0,1.3333333333333333,8.0
RCVSKZC,36.0,7.0,0.7837837837837838,29.0
RCVYANE,171.0,336.0,0.9593023255813954,165.0
RD9XB8X,1.0,0.0,0.5,1.0
RDFQHDH,36.0,22.0,0.3783783783783784,14.0
RDT3JUR,3.0,4.0,0.25,1.0
RERWUZG,0.0,0.0,0.0,0.0
RET8QQS,1070.0,667.0,0.37628384687208216,403.0
REWQYFZ,0.0,0.0,0.0,0.0
REZWPYV,0.0,1.0,1.0,1.0
RFBYD57,0.0,0.0,0.0,0.0
RFCSJYR,3.0,0.0,0.75,3.0
RFHVRZY,85.0,29.0,0.6511627906976745,56.0
RFMHKQK,0.0,0.0,0.0,0.0
RFUCTMB,0.0,0.0,0.0,0.0
RFZ5WDG,3.0,1.0,0.5,2.0
RGE2JRF,0.0,0.0,0.0,0.0
RGFQGDK,1595.0,211.0,0.8671679197994987,1384.0
RGRYGPY,0.0,0.0,0.0,0.0
RGUKRFG,0.0,0.0,0.0,0.0
RGVNGAZ,0.0,0.0,0.0,0.0
RGWATEQ,0.0,0.0,0.0,0.0
RH3NQ4P,0.0,1.0,1.0,1.0
RHDEHGE,52.0,45.0,0.1320754716981132,7.0
RHHCNC6,31.0,19.0,0.375,12.0
RHWN5YZ,0.0,0.0,0.0,0.0
RHZ4PEP,0.0,0.0,0.0,0.0
RHZAYWZ,0.0,0.0,0.0,0.0
RJ8GYXZ,259.0,975.0,2.753846153846154,716.0
RJHQYCS,0.0,0.0,0.0,0.0
RJKJUH4,1568.0,49.0,0.9681325685149776,1519.0
RKKCRWZ,1006.0,1039.0,0.03277060575968222,33.0
RKNPVFA,10.0,17.0,0.6363636363636364,7.0
RKTTMWQ,0.0,0.0,0.0,0.0
RKWJQUS,0.0,0.0,0.0,0.0
RKYQRP8,0.0,0.0,0.0,0.0
RMGXNZW,0.0,0.0,0.0,0.0
RMGYNXJ,1.0,0.0,0.5,1.0
RMJ6QP6,0.0,0.0,0.0,0.0
RMXDDNZ,0.0,0.0,0.0,0.0
RNB8PQZ,0.0,0.0,0.0,0.0
RNJ9QUP,0.0,0.0,0.0,0.0
RNJU8G8,37.0,32.0,0.13157894736842105,5.0
RNTJSFE,0.0,0.0,0.0,0.0
RPH2UCD,1.0,0.0,0.5,1.0
RQA7CS3,1700.0,286.0,0.831275720164609,1414.0
RR9GKCV,0.0,0.0,0.0,0.0
RRMNDDK,0.0,0.0,0.0,0.0
RRNUJBP,0.0,0.0,0.0,0.0
RSAB8M3,0.0,0.0,0.0,0.0
RSPFFSP,0.0,0.0,0.0,0.0
RTNRTZP,0.0,0.0,0.0,0.0
RTRDV82,0.0,0.0,0.0,0.0
RTZGUUV,0.0,0.0,0.0,0.0
RUEBEHG,56.0,180.0,2.175438596491228,124.0
RV3FYFA,0.0,0.0,0.0,0.0
RV547RJ,0.0,0.0,0.0,0.0
RV8FFZR,6.0,6.0,0.0,0.0
RVMRJVK,0.0,0.0,0.0,0.0
RVRXVFR,282.0,100.0,0.6431095406360424,182.0
RVUGH9W,0.0,0.0,0.0,0.0
RWTJTS9,0.0,0.0,0.0,0.0
RWUSHCF,1.0,1.0,0.0,0.0
RYBP5X8,5.0,5.0,0.0,0.0
RYGBEPH,27.0,18.0,0.32142857142857145,9.0
RYSFC5P,22806.0,1542.0,0.9323453325733327,21264.0
RYTYYJF,0.0,0.0,0.0,0.0
RYW4NJT,0.0,2.0,2.0,2.0
RYYFYYG,1.0,0.0,0.5,1.0
RZ5SPGT,0.0,0.0,0.0,0.0
RZ8WP2M,240.0,62.0,0.7385892116182573,178.0
RZACVFY,0.0,0.0,0.0,0.0
RZFCMMD,13.0,5.0,0.5714285714285714,8.0
RZUGHVD,0.0,0.0,0.0,0.0
RZXUTA2,0.0,0.0,0.0,0.0
S43UBQF,0.0,0.0,0.0,0.0
S4CFKTK,5.0,4.0,0.16666666666666666,1.0
S584SAP,2.0,0.0,0.6666666666666666,2.0
S5BQRFA,8.0,3.0,0.5555555555555556,5.0
S67ZTEP,0.0,0.0,0.0,0.0
S6F97JW,0.0,0.0,0.0,0.0
S6QUQWX,0.0,0.0,0.0,0.0
SAEQFDH,0.0,0.0,0.0,0.0
SAJVKHP,0.0,0.0,0.0,0.0
SAMHC2E,0.0,0.0,0.0,0.0
SBABHVE,20.0,13.0,0.3333333333333333,7.0
SBANJWD,1.0,0.0,0.5,1.0
SBPZXVF,349.0,388.0,0.11142857142857143,39.0
SCSYFUZ,0.0,0.0,0.0,0.0
SEEEES6,0.0,0.0,0.0,0.0
SEFNBYH,0.0,0.0,0.0,0.0
SEGBS6F,3.0,0.0,0.75,3.0
SEHPF4M,0.0,0.0,0.0,0.0
SEKF2TV,0.0,0.0,0.0,0.0
SEMZR4Z,16.0,1.0,0.8823529411764706,15.0
SEZZQ78,0.0,7.0,7.0,7.0
SFH7GZT,567.0,192.0,0.6602112676056338,375.0
SFM8SJW,0.0,0.0,0.0,0.0
SFQPFQK,0.0,0.0,0.0,0.0
SFUTMWG,57.0,49.0,0.13793103448275862,8.0
SFUTWRC,2.0,0.0,0.6666666666666666,2.0
SFXGTNG,0.0,0.0,0.0,0.0
SGHMY2B,0.0,0.0,0.0,0.0
SGJJ2ZR,0.0,0.0,0.0,0.0
SGYG7ZT,0.0,0.0,0.0,0.0
SGZFGZN,0.0,0.0,0.0,0.0
SH5GF6H,0.0,0.0,0.0,0.0
SH7NMVT,0.0,0.0,0.0,0.0
SHESGR3,0.0,0.0,0.0,0.0
SHGRPYA,1.0,0.0,0.5,1.0
SHHH534,0.0,0.0,0.0,0.0
SJ5N6ZU,0.0,0.0,0.0,0.0
SJBZQWA,0.0,0.0,0.0,0.0
SJGQPS3,0.0,0.0,0.0,0.0
SJYBFWU,0.0,0.0,0.0,0.0
SKU84Z8,0.0,0.0,0.0,0.0
SKUZMMG,0.0,0.0,0.0,0.0
SKYWVTR,0.0,0.0,0.0,0.0
SMGTEX9,0.0,0.0,0.0,0.0
SMJXTMH,0.0,0.0,0.0,0.0
SMQB3GV,0.0,0.0,0.0,0.0
SMQYGZX,179.0,43.0,0.7555555555555555,136.0
SN5EPGU,355.0,54.0,0.8455056179775281,301.0
SNGTYBZ,0.0,0.0,0.0,0.0
SNVGGZC,0.0,0.0,0.0,0.0
SPF5JBE,0.0,0.0,0.0,0.0
SPYHVXZ,14.0,2.0,0.8,12.0
SQ3F3JY,0.0,0.0,0.0,0.0
SQCAKYG,0.0,0.0,0.0,0.0
SQFTYHG,0.0,0.0,0.0,0.0
SR3ZBWT,0.0,0.0,0.0,0.0
SRPVPRU,0.0,0.0,0.0,0.0
SRRDSZE,0.0,0.0,0.0,0.0
SS9JJDW,3315.0,1671.0,0.4957780458383595,1644.0
SSDGKTF,0.0,0.0,0.0,0.0
SSXVUNB,0.0,7.0,7.0,7.0
SSYSTG8,0.0,0.0,0.0,0.0
ST8EPGQ,0.0,0.0,0.0,0.0
ST9V6XR,7.0,5.0,0.25,2.0
STAZKES,0.0,0.0,0.0,0.0
STEFFVC,0.0,0.0,0.0,0.0
STJXCVT,0.0,0.0,0.0,0.0
STSQHZG,0.0,0.0,0.0,0.0
STXZPCD,0.0,0.0,0.0,0.0
STZEH6J,0.0,0.0,0.0,0.0
SU2FDKA,0.0,0.0,0.0,0.0
SUGMCZS,0.0,0.0,0.0,0.0
SUQDFCG,0.0,0.0,0.0,0.0
SUYVMAW,0.0,0.0,0.0,0.0
SV6EQ2Y,0.0,0.0,0.0,0.0
SVGJGZS,0.0,0.0,0.0,0.0
SVHDBGJ,1182.0,654.0,0.4463229078613694,528.0
SVJGGH6,14.0,10.0,0.26666666666666666,4.0
SVXEAHC,0.0,0.0,0.0,0.0
SVXXXDY,0.0,0.0,0.0,0.0
SWFGNRJ,0.0,0.0,0.0,0.0
SWFUKEQ,80.0,45.0,0.43209876543209874,35.0
SWKTTAU,0.0,0.0,0.0,0.0
SWSQJZV,0.0,0.0,0.0,0.0
SXAFETZ,0.0,0.0,0.0,0.0
SXFXXYB,133.0,129.0,0.029850746268656716,4.0
SXPYRBU,0.0,0.0,0.0,0.0
SYHBFJP,2.0,0.0,0.6666666666666666,2.0
SYPVZXR,37.0,4.0,0.868421052631579,33.0
SYUZZUK,0.0,0.0,0.0,0.0
SZ3QGJW,0.0,0.0,0.0,0.0
SZ8SFHH,0.0,0.0,0.0,0.0
SZC2QNH,0.0,0.0,0.0,0.0
SZEF3VV,0.0,0.0,0.0,0.0
SZVJGZJ,909.0,1347.0,0.48131868131868133,438.0
T2BNSS8,0.0,0.0,0.0,0.0
T2HYSTP,0.0,0.0,0.0,0.0
T2K8S6R,0.0,0.0,0.0,0.0
T3EZ2RJ,0.0,0.0,0.0,0.0
T4CCKGQ,2.0,9.0,2.3333333333333335,7.0
T4RBG8G,39.0,102.0,1.575,63.0
T4TGVZM,0.0,0.0,0.0,0.0
T5DNKKD,2.0,7.0,1.6666666666666667,5.0
T5UVZPZ,0.0,0.0,0.0,0.0
T7FJSQN,0.0,0.0,0.0,0.0
T83KCY8,2.0,2.0,0.0,0.0
T99HRJ4,682.0,643.0,0.05710102489019034,39.0
T9ZHJMM,1608.0,1150.0,0.2846488502175264,458.0
TA8VKWP,0.0,0.0,0.0,0.0
TAD3QPM,0.0,0.0,0.0,0.0
TAEXT3J,0.0,0.0,0.0,0.0
TAJTGTF,0.0,0.0,0.0,0.0
TAUDTNG,0.0,0.0,0.0,0.0
TBGNRH8,0.0,0.0,0.0,0.0
TBNBYEG,0.0,0.0,0.0,0.0
TCTF2YQ,11.0,15.0,0.3333333333333333,4.0
TD5G6JG,0.0,0.0,0.0,0.0
TDBCJRZ,0.0,0.0,0.0,0.0
TDM2MM3,2.0,1.0,0.3333333333333333,1.0
TDRN8AH,0.0,1.0,1.0,1.0
TDXYSHG,4.0,0.0,0.8,4.0
TE3FSBW,1.0,0.0,0.5,1.0
TFDXBBY,0.0,0.0,0.0,0.0
TFHTXUW,26.0,26.0,0.0,0.0
TFJMM7G,0.0,0.0,0.0,0.0
TFQUYDX,86.0,113.0,0.3103448275862069,27.0
TFVH4YN,2.0,2.0,0.0,0.0
TFZB2SY,0.0,0.0,0.0,0.0
TFZJXJ8,0.0,0.0,0.0,0.0
TGDEZFA,20.0,8.0,0.5714285714285714,12.0
TGGB99V,0.0,0.0,0.0,0.0
TGHZCQG,30.0,31.0,0.03225806451612903,1.0
TGKHFWJ,1.0,0.0,0.5,1.0
TGRGDZT,0.0,0.0,0.0,0.0
TGZBRXE,295.0,541.0,0.831081081081081,246.0
TGZHYAT,0.0,0.0,0.0,0.0
TGZJP6W,0.0,0.0,0.0,0.0
THAHHYJ,0.0,0.0,0.0,0.0
THVNXNH,0.0,0.0,0.0,0.0
THVQ4BY,28.0,20.0,0.27586206896551724,8.0
THZCGPU,11.0,3.0,0.6666666666666666,8.0
TJAFSXZ,0.0,0.0,0.0,0.0
TJG8WY5,0.0,0.0,0.0,0.0
TJKDSSG,3.0,2.0,0.25,1.0
TJQDA3B,0.0,0.0,0.0,0.0
TKAY7AH,0.0,0.0,0.0,0.0
TKHHHZU,881.0,82.0,0.9058956916099773,799.0
TKHMKH8,0.0,0.0,0.0,0.0
TKTUVD9,0.0,0.0,0.0,0.0
TKUYCZ2,0.0,0.0,0.0,0.0
TKYNHU8,0.0,0.0,0.0,0.0
TMGZC9U,2.0,7.0,1.6666666666666667,5.0
TMKZFV6,0.0,0.0,0.0,0.0
TN9R33Y,0.0,0.0,0.0,0.0
TNVRRJV,0.0,0.0,0.0,0.0
TPA68VH,0.0,0.0,0.0,0.0
TPEYZH6,10.0,9.0,0.09090909090909091,1.0
TPJZR8P,24.0,27.0,0.12,3.0
TPWSGQH,0.0,0.0,0.0,0.0
TPXVNMA,283.0,230.0,0.18661971830985916,53.0
TQ4CZVZ,0.0,0.0,0.0,0.0
TQH9GCN,0.0,0.0,0.0,0.0
TQTDJEB,0.0,0.0,0.0,0.0
TREATAR,0.0,0.0,0.0,0.0
TSBJSHY,0.0,0.0,0.0,0.0
TSHNQ5H,1.0,0.0,0.5,1.0
TSMUMSZ,0.0,0.0,0.0,0.0
TSPY4JS,19.0,36.0,0.85,17.0
TSSPSSZ,0.0,0.0,0.0,0.0
TSYHUG5,40.0,104.0,1.5609756097560976,64.0
TTCGGZR,0.0,0.0,0.0,0.0
TTEN832,0.0,0.0,0.0,0.0
TTF8WDF,0.0,0.0,0.0,0.0
TTFUQEH,0.0,0.0,0.0,0.0
TTM2GSH,14.0,11.0,0.2,3.0
TU7DNCA,8302.0,4355.0,0.47537034806696377,3947.0
TUARD75,0.0,0.0,0.0,0.0
TV7RSXG,7.0,7.0,0.0,0.0
TVFKPEJ,0.0,0.0,0.0,0.0
TVPYDDA,41.0,26.0,0.35714285714285715,15.0
TWGSWJ9,0.0,0.0,0.0,0.0
TXAAGYU,12.0,17.0,0.38461538461538464,5.0
TXCR6K4,0.0,0.0,0.0,0.0
TXGANTP,312.0,769.0,1.4600638977635783,457.0
TY3GHCY,0.0,0.0,0.0,0.0
TY4N6HK,6.0,10.0,0.5714285714285714,4.0
TY6FHB2,44.0,100.0,1.2444444444444445,56.0
TYAREDF,0.0,0.0,0.0,0.0
TYBPT7G,5.0,5.0,0.0,0.0
TYCRKMF,162.0,0.0,0.9938650306748467,162.0
TYDSTS8,0.0,0.0,0.0,0.0
TYQCZQG,27.0,15.0,0.42857142857142855,12.0
TYQKK6M,6096.0,4360.0,0.2847301951779564,1736.0
TYSZKQH,24.0,27.0,0.12,3.0
TZ3HMNF,0.0,0.0,0.0,0.0
TZFGJF9,5.0,42.0,6.166666666666667,37.0
TZFGZUQ,1.0,0.0,0.5,1.0
TZK9UZR,0.0,0.0,0.0,0.0
TZMF2FQ,0.0,0.0,0.0,0.0
U22NQYT,0.0,0.0,0.0,0.0
U2F5CYT,1232.0,453.0,0.6317923763179237,779.0
U3JZTZT,0.0,0.0,0.0,0.0
U4BWVBA,0.0,0.0,0.0,0.0
U58PHCZ,0.0,0.0,0.0,0.0
U5QSUYA,2.0,2.0,0.0,0.0
U6NNDH5,0.0,0.0,0.0,0.0
U8FK5XS,0.0,0.0,0.0,0.0
U945CSG,0.0,0.0,0.0,0.0
U9BDUBB,0.0,0.0,0.0,0.0
U9DWGJZ,1096.0,173.0,0.8413855970829535,923.0
UA5PEBK,0.0,0.0,0.0,0.0
UA8BMDZ,164.0,62.0,0.6181818181818182,102.0
UB3FUDR,0.0,0.0,0.0,0.0
UBBZFBR,0.0,1.0,1.0,1.0
UBH33YX,0.0,0.0,0.0,0.0
UBMWBGP,221.0,0.0,0.9954954954954955,221.0
UBTRCFS,0.0,0.0,0.0,0.0
UC22MBM,0.0,0.0,0.0,0.0
UCWYXMJ,0.0,0.0,0.0,0.0
UD6DGKZ,0.0,0.0,0.0,0.0
UD7NYRZ,0.0,0.0,0.0,0.0
UDJH7TG,0.0,0.0,0.0,0.0
UDJR6UD,39.0,35.0,0.1,4.0
UDPXZXQ,0.0,0.0,0.0,0.0
UE7MQGG,0.0,0.0,0.0,0.0
UENZFU3,0.0,0.0,0.0,0.0
UEQYPFG,0.0,0.0,0.0,0.0
UEVZPXD,0.0,0.0,0.0,0.0
UEZZZZB,0.0,0.0,0.0,0.0
UFG4KD9,0.0,0.0,0.0,0.0
UFZCSFS,2.0,0.0,0.6666666666666666,2.0
UGHXDZE,0.0,0.0,0.0,0.0
UGZBAZK,5.0,1.0,0.6666666666666666,4.0
UH9YBWT,0.0,0.0,0.0,0.0
UHBGQH3,0.0,0.0,0.0,0.0
UHQ9HNJ,0.0,0.0,0.0,0.0
UHQK9EZ,0.0,0.0,0.0,0.0
UHR8VG7,0.0,0.0,0.0,0.0
UHYFXBQ,0.0,0.0,0.0,0.0
UHYWFAE,1.0,0.0,0.5,1.0
UM4XNRR,0.0,0.0,0.0,0.0
UMESCUV,0.0,3.0,3.0,3.0
UMVY9ET,0.0,0.0,0.0,0.0
UNGDDQR,1519.0,737.0,0.5144736842105263,782.0
UNXNYZ4,306.0,192.0,0.3713355048859935,114.0
UP8DYWD,0.0,0.0,0.0,0.0
UPGABSJ,0.0,0.0,0.0,0.0
UPMKZEF,0.0,0.0,0.0,0.0
UPWN4DF,0.0,0.0,0.0,0.0
UQSGEG5,0.0,0.0,0.0,0.0
URCS37U,0.0,0.0,0.0,0.0
URFNYAJ,0.0,0.0,0.0,0.0
URGR68G,0.0,0.0,0.0,0.0
URXMSH6,0.0,0.0,0.0,0.0
URZWVKE,0.0,0.0,0.0,0.0
USCKEJ5,2.0,2.0,0.0,0.0
